GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022400788,315,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,3,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,201,197,1,0,20250220,IND,MEM
Shot Chart Detail,0022400788,317,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,3,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,228,96,1,1,20250220,IND,MEM
Shot Chart Detail,0022400788,321,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,3,6,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,106,261,1,1,20250220,IND,MEM
Shot Chart Detail,0022400788,327,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,2,31,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,40,62,1,1,20250220,IND,MEM
Shot Chart Detail,0022400788,361,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,0,37,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,25,98,1,1,20250220,IND,MEM
Shot Chart Detail,0022400788,391,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,11,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-17,261,1,1,20250220,IND,MEM
Shot Chart Detail,0022400788,399,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,11,11,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,28,80,1,1,20250220,IND,MEM
Shot Chart Detail,0022400788,437,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,8,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,-7,273,1,0,20250220,IND,MEM
Shot Chart Detail,0022400788,450,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,7,20,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,85,39,1,1,20250220,IND,MEM
Shot Chart Detail,0022400788,458,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,7,4,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,143,219,1,0,20250220,IND,MEM
Shot Chart Detail,0022400788,669,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,5,52,Made Shot,Running Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,26,56,1,1,20250220,IND,MEM
Shot Chart Detail,0022400788,685,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,4,47,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,70,276,1,0,20250220,IND,MEM
Shot Chart Detail,0022400788,708,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,2,36,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,19,279,1,1,20250220,IND,MEM
Shot Chart Detail,0022400813,27,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,9,35,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-116,132,1,0,20250223,IND,LAC
Shot Chart Detail,0022400813,73,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,5,30,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,1,295,1,1,20250223,IND,LAC
